level,notation,prefLabel
2,901,"Philosophy & theory"
2,902,"Miscellany"
2,903,"Dictionaries & encyclopedias"
2,904,"Collected accounts of events"
2,905,"Serial publications"
2,906,"Organizations & management"
2,907,"Education, research & related topics"
2,908,"Kinds of persons treatment"
2,909,"World history"
1,91,"Geography & travel"
2,910,"Geography & travel"
2,911,"Historical geography"
2,912,"Atlases, maps, charts & plans"
2,913,"Geography of & travel in ancient world"
2,914,"Geography of & travel in Europe"
2,915,"Geography of & travel in Asia"
2,916,"Geography of & travel in Africa"
2,917,"Geography of & travel in North America"
2,918,"Geography of & travel in South America"
2,919,"Geography of & travel in other areas"
1,92,"Biography & genealogy"
2,920,"Biography, genealogy & insignia"
2,929,"Genealogy, names & insignia"
1,93,"History of ancient world (to ca. 499)"
2,930,"History of ancient world to ca. 499"
2,931,"China to 420"
2,932,"Egypt to 640"
2,933,"Palestine to 70"
2,934,"India to 647"
2,935,"Mesopotamia & Iranian Plateau to 637"
2,936,"Europe north & west of Italy to ca. 499"
2,937,"Italy & adjacent territories to 476"
2,938,"Greece to 323"
2,939,"Other parts of ancient world to ca. 640"
1,94,"History of Europe"
2,940,"History of Europe"
2,941,"British Isles"
2,942,"England & Wales"
2,943,"Central Europe; Germany"
2,944,"France & Monaco"
2,945,"Italian Peninsula & adjacent islands"
2,946,"Iberian Peninsula & adjacent islands"
2,947,"Eastern Europe; Russia"
2,948,"Scandinavia"
2,949,"Other parts of Europe"
1,95,"History of Asia"
2,950,"History of Asia; Far East"
2,951,"China & adjacent areas"
2,952,"Japan"
2,953,"Arabian Peninsula & adjacent areas"
2,954,"South Asia; India"
2,955,"Iran"
2,956,"Middle East (Near East)"
2,957,"Siberia (Asiatic Russia)"
2,958,"Central Asia"
2,959,"Southeast Asia"
1,96,"History of Africa"
2,960,"History of Africa"
2,961,"Tunisia & Libya"
2,962,"Egypt & Sudan"
2,963,"Ethiopia & Eritrea"
2,964,"Northwest African coast & offshore islands"
2,965,"Algeria"
2,966,"West Africa & offshore islands"
2,967,"Central Africa & offshore islands"
2,968,"Southern Africa; Republic of South Africa"
2,969,"South Indian Ocean islands"
1,97,"History of North America"
2,970,"History of North America"
2,971,"Canada"
2,972,"Middle America; Mexico"
2,973,"United States"
2,974,"Northeastern United States"
2,975,"Southeastern United States"
2,976,"South central United States"
2,977,"North central United States"
2,978,"Western United States"
2,979,"Great Basin & Pacific Slope region"
1,98,"History of South America"
2,980,"History of South America"
2,981,"Brazil"
2,982,"Argentina"
2,983,"Chile"
2,984,"Bolivia"
2,985,"Peru"
2,986,"Colombia & Ecuador"
2,987,"Venezuela"
2,988,"Guiana"
2,989,"Paraguay & Uruguay"
1,99,"History of other areas"
2,990,"History of other areas"
2,993,"New Zealand"
2,994,"Australia"
2,995,"Melanesia; New Guinea"
2,996,"Other parts of Pacific; Polynesia"
2,997,"Atlantic Ocean islands"
2,998,"Arctic islands & Antarctica"
2,999,"Extraterrestrial worlds"
